"Name","Address","City","Zip","lat","lon","Cuisines","Rating","Votes","Price","url"
"The Zenith","86 S 26th St,Pittsburgh, PA 15203","Pittsburgh","15203","40.426803","-79.968973","Vegetarian, Salad, Vegan","4.0","174","$$","https://www.yelp.com/biz/the-zenith-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"NOLA","24 Market Sq,Pittsburgh, PA 15222","Pittsburgh","15222","40.44118","-80.00304","Cajun/Creole","3.5","453","$$","https://www.yelp.com/biz/nola-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Avenue B","5501 Centre Ave,Pittsburgh, PA 15232","Pittsburgh","15232","40.4568557739258","-79.9364318847656","American (New)","4.0","228","$$$","https://www.yelp.com/biz/avenue-b-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Spak Brothers Pizza and More","5107 Penn Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46516","-79.94253","Pizza, Salad","4.0","229","$","https://www.yelp.com/biz/spak-brothers-pizza-and-more-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Salem's Market & Grill","2923 Penn Ave,Pittsburgh, PA 15201","Pittsburgh","15201","40.45843","-79.9737899","Meat Shops, Butcher, Middle Eastern","4.5","161","$","https://www.yelp.com/biz/salems-market-and-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Chicken Latino","155 21st St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4516497733743","-79.983172416687","Latin American, Peruvian","4.0","166","$","https://www.yelp.com/biz/chicken-latino-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Oishii Bento","119 Oakland Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.4418999","-79.95714","Japanese, Korean, Sushi Bars","4.0","239","$","https://www.yelp.com/biz/oishii-bento-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Thai Cuisine","4627 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.4625496053045","-79.9497600693115","Thai","4.0","216","$$","https://www.yelp.com/biz/thai-cuisine-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Twisted Frenchman","5925 Baum Blvd,Pittsburgh, PA 15206","Pittsburgh","15206","40.4602131685326","-79.9251211918181","French","4.5","108","$$$","https://www.yelp.com/biz/the-twisted-frenchman-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Delanie's Coffee","1737 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.42899","-79.98074","Coffee & Tea, Mediterranean, Juice Bars & Smoothies","4.5","132","$","https://www.yelp.com/biz/delanies-coffee-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Union Grill","413 S Craig St,Pittsburgh, PA 15213","Pittsburgh","15213","40.44482","-79.94842","American (Traditional)","4.0","322","$$","https://www.yelp.com/biz/union-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Alihan's Mediterranean Cuisine","124 6th St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4439011586983","-80.0026876337296","Mediterranean, Turkish","4.5","147","$$","https://www.yelp.com/biz/alihans-mediterranean-cuisine-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Smoke BBQ Taqueria","4115 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.47004","-79.96113","Barbeque, Mexican, Burgers","3.5","351","$$","https://www.yelp.com/biz/smoke-bbq-taqueria-pittsburgh-4?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Taiwanese Bistro Cafe 33","1711 Shady Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.4376110828313","-79.9191114696594","Taiwanese, Noodles, Seafood","4.5","133","$$","https://www.yelp.com/biz/taiwanese-bistro-cafe-33-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Hidden Harbor","1708 Shady Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.4376509","-79.9195142","Cocktail Bars, Hawaiian","4.5","108","$$","https://www.yelp.com/biz/hidden-harbor-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Zeke's Coffee","6015 Penn Ave,Pittsburgh, PA 15206","Pittsburgh","15206","40.4615","-79.92399","Cafes, Coffee & Tea","4.5","87","$","https://www.yelp.com/biz/zekes-coffee-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Tazza D'oro","1125 N Highland Ave,Pittsburgh, PA 15206","Pittsburgh","15206","40.47488","-79.91885","Coffee & Tea, Cafes","4.5","143","$","https://www.yelp.com/biz/tazza-d-oro-pittsburgh-5?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Tram's Kitchen","4050 Penn Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46525","-79.95596","Vietnamese","4.0","282","$","https://www.yelp.com/biz/trams-kitchen-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Coca Cafe","3811 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.46725","-79.96423","Breakfast & Brunch, Coffee & Tea, American (New)","3.5","432","$$","https://www.yelp.com/biz/coca-cafe-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Butterjoint","214 N Craig St,Pittsburgh, PA 15213","Pittsburgh","15213","40.4499759734743","-79.9507371864515","American (New), Bars","4.0","163","$$","https://www.yelp.com/biz/butterjoint-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Shiloh Grill","123 Shiloh St,Pittsburgh, PA 15211","Pittsburgh","15211","40.4308853149414","-80.006965637207","Pubs, American (Traditional), Gastropubs","4.0","292","$$","https://www.yelp.com/biz/shiloh-grill-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Condado Tacos","971 Liberty Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.44374","-79.99546","Mexican, Cocktail Bars","4.0","290","$$","https://www.yelp.com/biz/condado-tacos-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Carmi Soul Food","1825 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4288748","-79.9794816","Soul Food","4.0","160","$$","https://www.yelp.com/biz/carmi-soul-food-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Enrico Biscotti","2022 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.45131","-79.98323","Bakeries, Italian, Pizza","4.0","152","$$","https://www.yelp.com/biz/the-enrico-biscotti-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bluebird Kitchen","221 Forbes Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4404639452696","-80.0017393380404","American (New), Breakfast & Brunch","4.0","208","$$","https://www.yelp.com/biz/bluebird-kitchen-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Umami","202 38th St,(Above Round Corner Cantina),Pittsburgh, PA 15201","Pittsburgh","15201","40.466661080718","-79.9641515314579","Sushi Bars, Japanese, Bars","4.0","166","$$","https://www.yelp.com/biz/umami-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Lidia's","1400 Smallman St,Pittsburgh, PA 15222","Pittsburgh","15222","40.44812","-79.98976","Italian, Bars","3.5","414","$$","https://www.yelp.com/biz/lidias-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Grand Concourse","100 W Station Square Dr,Pittsburgh, PA 15219","Pittsburgh","15219","40.433077","-80.003773","Seafood, Breakfast & Brunch","3.5","338","$$$","https://www.yelp.com/biz/grand-concourse-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Rose Tea Cafe","5874 Forbes Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.43791","-79.9201099","Taiwanese, Bubble Tea, Cafes","3.5","313","$$","https://www.yelp.com/biz/rose-tea-cafe-pittsburgh-5?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cafe Raymond","2009 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.45146","-79.98388","Breakfast & Brunch, American (Traditional), Sandwiches","4.5","93","$$","https://www.yelp.com/biz/cafe-raymond-pittsburgh-5?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Gaby Et Jules","5837 Forbes Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.438345","-79.921365","Bakeries, French, Macarons","4.0","187","$$","https://www.yelp.com/biz/gaby-et-jules-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Carson Street Deli & Craft Beer Bar","1507 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.42893","-79.98308","Delis, Bars, Sandwiches","4.5","111","$$","https://www.yelp.com/biz/carson-street-deli-and-craft-beer-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Harris Grill","5747 Ellsworth Ave,Pittsburgh, PA 15232","Pittsburgh","15232","40.45596","-79.93134","American (Traditional), Bars, Seafood","3.5","322","$$","https://www.yelp.com/biz/harris-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Burgatory","342 N Shore Dr,Pittsburgh, PA 15212","Pittsburgh","15212","40.4460819","-80.0111375","Burgers, Cocktail Bars, Fast Food","4.0","197","$$","https://www.yelp.com/biz/burgatory-pittsburgh-7?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Edgar Tacos Stand","2627 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.455585","-79.977913","Street Vendors, Mexican","5.0","56","$","https://www.yelp.com/biz/edgar-tacos-stand-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Madonna's Mediterranean Cuisine","408 Smithfield St,Pittsburgh, PA 15219","Pittsburgh","15219","40.4389554","-79.9993319","Mediterranean","4.5","77","$","https://www.yelp.com/biz/madonnas-mediterranean-cuisine-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Urban Tap","1209 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.42895","-79.98594","Gastropubs, Tacos, Beer Bar","4.0","233","$$","https://www.yelp.com/biz/the-urban-tap-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Senyai Thai Kitchen","5865 Ellsworth Ave,Pittsburgh, PA 15232","Pittsburgh","15232","40.4576253","-79.9288277","Thai, Seafood, Noodles","4.5","99","$$","https://www.yelp.com/biz/senyai-thai-kitchen-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Streets On Carson","1120 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4286060880361","-79.9866321310401","Tapas/Small Plates, Cocktail Bars, Sandwiches","4.5","100","$$","https://www.yelp.com/biz/streets-on-carson-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Pittsburgh Poke","500 Liberty Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4412299820832","-80.0034700334072","Sushi Bars, Poke, Thai","4.5","82","$$","https://www.yelp.com/biz/pittsburgh-poke-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Peppi's","927 Western Ave,Pittsburgh, PA 15233","Pittsburgh","15233","40.4516599","-80.01756","Sandwiches","4.5","99","$","https://www.yelp.com/biz/peppis-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Pretzel Shop","2316 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4280014038086","-79.9722442626953","American (Traditional), Pretzels, Sandwiches","4.5","98","$","https://www.yelp.com/biz/the-pretzel-shop-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cafe Moulin","732 Filbert St,Pittsburgh, PA 15232","Pittsburgh","15232","40.4516222360555","-79.9331853806125","Breakfast & Brunch, French, Coffee & Tea","4.0","191","$$","https://www.yelp.com/biz/cafe-moulin-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Piada Italian Street Food","3600 Forbes Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.44048","-79.95771","Italian, Salad","4.0","152","$","https://www.yelp.com/biz/piada-italian-street-food-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Pirata","274 Forbes Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4402384502573","-80.0015466783182","Caribbean, Bars, Sandwiches","4.0","178","$$","https://www.yelp.com/biz/pirata-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Thai Gourmet","4505 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46318","-79.95144","Thai","4.5","161","$$","https://www.yelp.com/biz/thai-gourmet-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bigham Tavern","321 Bigham St,Pittsburgh, PA 15211","Pittsburgh","15211","40.432386","-80.015066","Chicken Wings, Pubs, Breakfast & Brunch","4.0","219","$$","https://www.yelp.com/biz/bigham-tavern-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Teppanyaki Kyoto","5808 Bryant St,Pittsburgh, PA 15206","Pittsburgh","15206","40.4757080078125","-79.9204254150391","Japanese","4.0","149","$$","https://www.yelp.com/biz/teppanyaki-kyoto-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Girasole Restaurant","733 Copeland St,Pittsburgh, PA 15232","Pittsburgh","15232","40.45121","-79.93462","Italian","4.0","299","$$","https://www.yelp.com/biz/girasole-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Smiling Moose","1306 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.428596496582","-79.9849472045898","Bars, Music Venues, American (Traditional)","4.0","127","$$","https://www.yelp.com/biz/the-smiling-moose-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Carmella's Plates & Pints","1908 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4283922157734","-79.9787491187453","Cocktail Bars, American (New), Breakfast & Brunch","4.0","145","$$","https://www.yelp.com/biz/carmellas-plates-and-pints-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Geppetto Cafe","4121 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.4701499","-79.961","Creperies, Coffee & Tea, Breakfast & Brunch","4.5","119","$$","https://www.yelp.com/biz/geppetto-cafe-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"YinzBurgh BBQ","4903 Baum Blvd,Pittsburgh, PA 15213","Pittsburgh","15213","40.4552574158569","-79.9461903067314","Barbeque, Southern","4.0","159","$$","https://www.yelp.com/biz/yinzburgh-bbq-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Kelly O's Diner","2400 Smallman St,Pittsburgh, PA 15222","Pittsburgh","15222","40.45397","-79.9811","Diners, Breakfast & Brunch","4.0","188","$","https://www.yelp.com/biz/kelly-os-diner-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Vandal","4306 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.47079","-79.95999","Breakfast & Brunch, Coffee & Tea, American (New)","4.0","168","$$","https://www.yelp.com/biz/the-vandal-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Industry Public House","4305 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.4707662016153","-79.9603226780891","American (New), Cocktail Bars","3.5","482","$$","https://www.yelp.com/biz/industry-public-house-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sichuan Gourmet","1900 Murray Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.43588","-79.92307","Szechuan","4.0","240","$$","https://www.yelp.com/biz/sichuan-gourmet-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Pitaland","620 Brookline Blvd,Pittsburgh, PA 15226","Pittsburgh","15226","40.39487","-80.02208","Bakeries, Cafes","4.5","82","$","https://www.yelp.com/biz/pitaland-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Fuel & Fuddle","212 Oakland Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.4412454","-79.9566016","Gastropubs","3.5","278","$$","https://www.yelp.com/biz/fuel-and-fuddle-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Pizza Taglio","126 S Highland Ave,Pittsburgh, PA 15206","Pittsburgh","15206","40.46026","-79.92516","Pizza, Italian","4.5","114","$$","https://www.yelp.com/biz/pizza-taglio-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sienna On The Square","22 Market Sq,Pittsburgh, PA 15222","Pittsburgh","15222","40.441166189758","-80.0022912025452","Italian, Wine Bars","4.0","208","$$","https://www.yelp.com/biz/sienna-on-the-square-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Max's Allegheny Tavern","537 Suismon St,Pittsburgh, PA 15212","Pittsburgh","15212","40.45517","-79.99981","German, Pubs","4.0","204","$$","https://www.yelp.com/biz/maxs-allegheny-tavern-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
